task_name,seed,env,ordering,iteration,adv_rank_max,adv_rank_mean,val_rank_max,val_rank_mean,policy_rank_max,policy_rank_mean,adv_rank_profile_json,val_rank_profile_json,policy_rank_profile_json,adv_rank_1,adv_rank_2,adv_rank_3,adv_rank_4,adv_rank_5,adv_rank_6,adv_rank_7,adv_rank_8,adv_rank_9,adv_rank_10,adv_rank_11,adv_rank_12,adv_rank_13,adv_rank_14,adv_rank_15,adv_rank_16,adv_rank_17,adv_rank_18,adv_rank_19,adv_rank_20,adv_rank_21,adv_rank_22,adv_rank_23,adv_rank_24,adv_rank_25,adv_rank_26,adv_rank_27,adv_rank_28,adv_rank_29,adv_rank_30,adv_rank_31,adv_rank_32,adv_rank_33,adv_rank_34,adv_rank_35,val_rank_1,val_rank_2,val_rank_3,policy_rank_1,policy_rank_2,policy_rank_3,policy_rank_4,policy_rank_5,policy_rank_6,policy_rank_7,policy_rank_8,policy_rank_9,policy_rank_10,policy_rank_11,policy_rank_12,policy_rank_13,policy_rank_14,policy_rank_15,policy_rank_16,policy_rank_17,policy_rank_18,policy_rank_19,policy_rank_20,policy_rank_21,policy_rank_22,policy_rank_23,policy_rank_24,policy_rank_25,policy_rank_26,policy_rank_27,policy_rank_28,policy_rank_29,policy_rank_30,policy_rank_31,policy_rank_32,policy_rank_33,policy_rank_34,policy_rank_35
HM16_state40_action50_iter30_orderblock_pam_seed0_formal5080,0,HM16,block_pam,11,4.0,3.2857142857142856,3.0,2.6666666666666665,6.0,5.228571428571429,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 2]","[3, 3, 2]","[5, 5, 5, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 5, 4, 5, 4, 2]",3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,2,3,3,2,5,5,5,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,5,4,5,4,2
HM16_state40_action50_iter30_orderblock_pam_seed0_formal5080,0,HM16,block_pam,12,6.0,4.485714285714286,3.0,2.6666666666666665,8.0,6.428571428571429,"[3, 4, 4, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 5, 6, 5, 6, 5, 5, 4, 5, 4, 2]","[3, 3, 2]","[5, 6, 6, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 7, 8, 7, 8, 7, 7, 6, 7, 6, 2]",3,4,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5,6,5,6,5,5,4,5,4,2,3,3,2,5,6,6,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,7,8,7,8,7,7,6,7,6,2
HM16_state40_action50_iter30_orderblock_pam_seed0_formal5080,0,HM16,block_pam,13,6.0,4.428571428571429,3.0,2.6666666666666665,8.0,6.371428571428571,"[3, 5, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 6, 5, 5, 4, 5, 3, 2]","[3, 3, 2]","[5, 7, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 8, 7, 7, 6, 7, 5, 2]",3,5,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,6,5,5,4,5,3,2,3,3,2,5,7,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,8,7,7,6,7,5,2
HM16_state40_action50_iter30_orderblock_pam_seed0_formal5080,0,HM16,block_pam,14,10.0,6.942857142857143,3.0,2.6666666666666665,12.0,8.885714285714286,"[4, 6, 5, 4, 5, 4, 5, 5, 6, 6, 7, 7, 7, 7, 7, 6, 9, 8, 10, 8, 9, 9, 10, 10, 10, 9, 9, 9, 9, 7, 7, 5, 7, 5, 2]","[3, 3, 2]","[6, 8, 7, 6, 7, 6, 7, 7, 8, 8, 9, 9, 9, 9, 9, 8, 11, 10, 12, 10, 11, 11, 12, 12, 12, 11, 11, 11, 11, 9, 9, 7, 9, 7, 2]",4,6,5,4,5,4,5,5,6,6,7,7,7,7,7,6,9,8,10,8,9,9,10,10,10,9,9,9,9,7,7,5,7,5,2,3,3,2,6,8,7,6,7,6,7,7,8,8,9,9,9,9,9,8,11,10,12,10,11,11,12,12,12,11,11,11,11,9,9,7,9,7,2
HM16_state40_action50_iter30_orderblock_pam_seed0_formal5080,0,HM16,block_pam,15,12.0,6.828571428571428,3.0,2.6666666666666665,14.0,8.771428571428572,"[4, 6, 5, 4, 5, 4, 5, 4, 5, 5, 6, 6, 7, 6, 7, 6, 7, 6, 8, 7, 9, 8, 10, 10, 12, 11, 11, 9, 10, 8, 8, 6, 7, 5, 2]","[3, 3, 2]","[6, 8, 7, 6, 7, 6, 7, 6, 7, 7, 8, 8, 9, 8, 9, 8, 9, 8, 10, 9, 11, 10, 12, 12, 14, 13, 13, 11, 12, 10, 10, 8, 9, 7, 2]",4,6,5,4,5,4,5,4,5,5,6,6,7,6,7,6,7,6,8,7,9,8,10,10,12,11,11,9,10,8,8,6,7,5,2,3,3,2,6,8,7,6,7,6,7,6,7,7,8,8,9,8,9,8,9,8,10,9,11,10,12,12,14,13,13,11,12,10,10,8,9,7,2
HM16_state40_action50_iter30_orderblock_pam_seed0_formal5080,0,HM16,block_pam,16,7.0,4.4,3.0,2.6666666666666665,9.0,6.3428571428571425,"[4, 5, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 4, 5, 4, 5, 4, 5, 5, 6, 5, 6, 6, 7, 6, 6, 5, 6, 5, 2]","[3, 3, 2]","[6, 7, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 6, 7, 6, 7, 6, 7, 7, 8, 7, 8, 8, 9, 8, 8, 7, 8, 7, 2]",4,5,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,5,4,5,4,5,5,6,5,6,6,7,6,6,5,6,5,2,3,3,2,6,7,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,6,7,6,7,6,7,7,8,7,8,8,9,8,8,7,8,7,2
HM16_state40_action50_iter30_orderblock_pam_seed0_formal5080,0,HM16,block_pam,17,22.0,12.285714285714286,3.0,2.6666666666666665,24.0,14.228571428571428,"[4, 6, 5, 4, 5, 4, 5, 5, 7, 9, 11, 12, 14, 14, 15, 13, 17, 16, 18, 16, 20, 19, 22, 22, 22, 18, 19, 16, 19, 13, 12, 8, 11, 7, 2]","[3, 3, 2]","[6, 8, 7, 6, 7, 6, 7, 7, 9, 11, 13, 14, 16, 16, 17, 15, 19, 18, 20, 18, 22, 21, 24, 24, 24, 20, 21, 18, 21, 15, 14, 10, 13, 9, 2]",4,6,5,4,5,4,5,5,7,9,11,12,14,14,15,13,17,16,18,16,20,19,22,22,22,18,19,16,19,13,12,8,11,7,2,3,3,2,6,8,7,6,7,6,7,7,9,11,13,14,16,16,17,15,19,18,20,18,22,21,24,24,24,20,21,18,21,15,14,10,13,9,2
HM16_state40_action50_iter30_orderblock_pam_seed0_formal5080,0,HM16,block_pam,18,7.0,5.228571428571429,3.0,2.6666666666666665,9.0,7.171428571428572,"[4, 7, 6, 4, 5, 4, 5, 4, 5, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 7, 5, 7, 5, 6, 4, 6, 4, 2]","[3, 3, 2]","[6, 9, 8, 6, 7, 6, 7, 6, 7, 7, 8, 7, 8, 7, 8, 7, 8, 7, 8, 7, 8, 7, 8, 7, 8, 7, 9, 7, 9, 7, 8, 6, 8, 6, 2]",4,7,6,4,5,4,5,4,5,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,7,5,7,5,6,4,6,4,2,3,3,2,6,9,8,6,7,6,7,6,7,7,8,7,8,7,8,7,8,7,8,7,8,7,8,7,8,7,9,7,9,7,8,6,8,6,2
HM16_state40_action50_iter30_orderblock_pam_seed0_formal5080,0,HM16,block_pam,19,19.0,10.885714285714286,3.0,2.6666666666666665,21.0,12.82857142857143,"[4, 7, 7, 5, 6, 5, 6, 5, 6, 6, 8, 9, 12, 12, 13, 12, 14, 13, 15, 13, 16, 15, 17, 16, 19, 17, 18, 16, 17, 13, 12, 8, 10, 7, 2]","[3, 3, 2]","[6, 9, 9, 7, 8, 7, 8, 7, 8, 8, 10, 11, 14, 14, 15, 14, 16, 15, 17, 15, 18, 17, 19, 18, 21, 19, 20, 18, 19, 15, 14, 10, 12, 9, 2]",4,7,7,5,6,5,6,5,6,6,8,9,12,12,13,12,14,13,15,13,16,15,17,16,19,17,18,16,17,13,12,8,10,7,2,3,3,2,6,9,9,7,8,7,8,7,8,8,10,11,14,14,15,14,16,15,17,15,18,17,19,18,21,19,20,18,19,15,14,10,12,9,2
HM16_state40_action50_iter30_orderblock_pam_seed0_formal5080,0,HM16,block_pam,20,20.0,11.2,3.0,2.6666666666666665,22.0,13.142857142857142,"[5, 8, 7, 5, 6, 5, 7, 6, 7, 6, 8, 8, 11, 10, 12, 10, 13, 12, 16, 13, 18, 16, 19, 18, 19, 16, 20, 16, 19, 13, 13, 9, 11, 8, 2]","[3, 3, 2]","[7, 10, 9, 7, 8, 7, 9, 8, 9, 8, 10, 10, 13, 12, 14, 12, 15, 14, 18, 15, 20, 18, 21, 20, 21, 18, 22, 18, 21, 15, 15, 11, 13, 10, 2]",5,8,7,5,6,5,7,6,7,6,8,8,11,10,12,10,13,12,16,13,18,16,19,18,19,16,20,16,19,13,13,9,11,8,2,3,3,2,7,10,9,7,8,7,9,8,9,8,10,10,13,12,14,12,15,14,18,15,20,18,21,20,21,18,22,18,21,15,15,11,13,10,2
HM16_state40_action50_iter30_orderblock_pam_seed0_formal5080,0,HM16,block_pam,21,25.0,14.2,3.0,2.6666666666666665,27.0,16.142857142857142,"[5, 8, 7, 6, 7, 6, 7, 7, 10, 11, 14, 15, 16, 15, 16, 14, 18, 17, 20, 19, 22, 21, 25, 25, 24, 22, 22, 19, 21, 15, 13, 9, 11, 8, 2]","[3, 3, 2]","[7, 10, 9, 8, 9, 8, 9, 9, 12, 13, 16, 17, 18, 17, 18, 16, 20, 19, 22, 21, 24, 23, 27, 27, 26, 24, 24, 21, 23, 17, 15, 11, 13, 10, 2]",5,8,7,6,7,6,7,7,10,11,14,15,16,15,16,14,18,17,20,19,22,21,25,25,24,22,22,19,21,15,13,9,11,8,2,3,3,2,7,10,9,8,9,8,9,9,12,13,16,17,18,17,18,16,20,19,22,21,24,23,27,27,26,24,24,21,23,17,15,11,13,10,2
