task_name,seed,env,ordering,event_index,model,iteration,stage,memory_mb,rank_profile_json,rank_max,rank_mean,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,1,advantage,1,after_compute,8.807936,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.263157894736842,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,2,advantage,1,after_compute,8.756736,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.263157894736842,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,3,advantage,1,after_compute,8.764928,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.263157894736842,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,4,advantage,1,after_compute,8.764928,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.263157894736842,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,5,advantage,1,after_compute,8.764928,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.263157894736842,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,6,advantage,1,after_compute,8.777216,"[3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1]",3,2.0526315789473686,3,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,7,advantage,1,after_compute,8.839168,"[3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 2]",4,2.9473684210526314,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,2,3,2,2
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,8,advantage,1,after_compute,8.901632,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 2]",4,3.1052631578947367,3,3,3,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,2
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,9,advantage,1,after_compute,8.91392,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 2]",4,3.1052631578947367,3,3,3,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,2
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,10,advantage,1,after_compute,8.91392,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 2]",4,3.1052631578947367,3,3,3,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,2
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,11,advantage,1,after_compute,8.91392,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 2]",4,3.1052631578947367,3,3,3,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,2
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,12,advantage,1,after_compute,8.91392,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 2]",4,3.1052631578947367,3,3,3,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,2
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,13,advantage,1,after_compute,8.91392,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 2]",4,3.1052631578947367,3,3,3,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,2
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,14,advantage,1,after_compute,8.918016,"[3, 4, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 2]",4,3.210526315789474,3,4,4,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,2
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,15,advantage,1,after_compute,8.935936,"[4, 5, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 2]",5,3.3157894736842106,4,5,4,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,2
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,16,advantage,1,after_compute,8.948224,"[4, 5, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 2]",5,3.3157894736842106,4,5,4,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,2
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,17,advantage,1,after_compute,8.950272,"[4, 5, 4, 4, 5, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 2]",5,3.4210526315789473,4,5,4,4,5,3,4,3,4,3,4,3,4,3,3,2,3,2,2
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,18,advantage,1,after_compute,9.005568,"[4, 5, 4, 5, 7, 5, 7, 5, 7, 5, 7, 4, 5, 4, 4, 3, 5, 3, 2]",7,4.7894736842105265,4,5,4,5,7,5,7,5,7,5,7,4,5,4,4,3,5,3,2
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,19,advantage,1,after_compute,9.121792,"[4, 5, 4, 4, 6, 4, 6, 4, 6, 4, 6, 4, 5, 4, 4, 3, 4, 3, 2]",6,4.315789473684211,4,5,4,4,6,4,6,4,6,4,6,4,5,4,4,3,4,3,2
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,20,advantage,1,after_compute,9.118208,"[4, 5, 4, 5, 7, 5, 7, 5, 7, 5, 7, 5, 7, 6, 6, 5, 6, 4, 2]",7,5.368421052631579,4,5,4,5,7,5,7,5,7,5,7,5,7,6,6,5,6,4,2
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,21,advantage,1,after_compute,9.214464,"[4, 5, 4, 5, 7, 5, 7, 5, 7, 5, 7, 4, 5, 4, 4, 3, 5, 3, 2]",7,4.7894736842105265,4,5,4,5,7,5,7,5,7,5,7,4,5,4,4,3,5,3,2
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,22,advantage,1,after_compute,9.189888,"[4, 5, 4, 5, 7, 5, 8, 6, 9, 6, 9, 6, 7, 6, 6, 5, 6, 4, 2]",9,5.7894736842105265,4,5,4,5,7,5,8,6,9,6,9,6,7,6,6,5,6,4,2
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,23,advantage,1,after_compute,9.324032,"[4, 5, 5, 5, 8, 6, 9, 6, 9, 6, 8, 5, 7, 6, 6, 5, 6, 4, 2]",9,5.894736842105263,4,5,5,5,8,6,9,6,9,6,8,5,7,6,6,5,6,4,2
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,24,advantage,1,after_compute,9.414144,"[4, 6, 6, 7, 10, 8, 11, 8, 11, 7, 11, 7, 8, 7, 7, 5, 7, 5, 2]",11,7.2105263157894735,4,6,6,7,10,8,11,8,11,7,11,7,8,7,7,5,7,5,2
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,25,advantage,1,after_compute,9.561088,"[4, 6, 5, 6, 9, 7, 10, 7, 10, 6, 10, 6, 7, 6, 6, 5, 6, 4, 2]",10,6.421052631578948,4,6,5,6,9,7,10,7,10,6,10,6,7,6,6,5,6,4,2
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,26,advantage,1,after_compute,9.441792,"[4, 6, 5, 6, 9, 7, 10, 7, 10, 7, 10, 6, 7, 6, 6, 5, 6, 4, 2]",10,6.473684210526316,4,6,5,6,9,7,10,7,10,7,10,6,7,6,6,5,6,4,2
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,27,advantage,1,after_compute,9.4336,"[4, 6, 5, 5, 8, 6, 9, 6, 10, 6, 10, 6, 7, 6, 6, 5, 6, 4, 2]",10,6.157894736842105,4,6,5,5,8,6,9,6,10,6,10,6,7,6,6,5,6,4,2
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,28,advantage,1,after_compute,9.443328,"[4, 6, 6, 6, 9, 7, 11, 7, 11, 7, 12, 7, 8, 7, 7, 6, 8, 5, 2]",12,7.157894736842105,4,6,6,6,9,7,11,7,11,7,12,7,8,7,7,6,8,5,2
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,29,advantage,1,after_compute,9.545728,"[4, 6, 6, 5, 8, 6, 10, 6, 11, 6, 10, 6, 7, 6, 6, 5, 7, 5, 2]",11,6.421052631578948,4,6,6,5,8,6,10,6,11,6,10,6,7,6,6,5,7,5,2
HM8_state40_action50_iter30_orderpeakcut_pam_seed7_formal5080,7,HM8,peakcut_pam,30,advantage,1,after_compute,9.501696,"[4, 6, 7, 7, 10, 8, 12, 8, 12, 8, 12, 7, 8, 7, 7, 6, 8, 5, 2]",12,7.578947368421052,4,6,7,7,10,8,12,8,12,8,12,7,8,7,7,6,8,5,2
