task_name,seed,env,ordering,event_index,model,iteration,stage,memory_mb,rank_profile_json,rank_max,rank_mean,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27,rank_28,rank_29,rank_30,rank_31,rank_32,rank_33,rank_34,rank_35
HM16_state40_action50_iter30_orderblock_pam_seed5_formal5080,5,HM16,block_pam,1,advantage,1,after_compute,9.016832,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1428571428571428,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM16_state40_action50_iter30_orderblock_pam_seed5_formal5080,5,HM16,block_pam,2,advantage,1,after_compute,8.900096,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1428571428571428,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM16_state40_action50_iter30_orderblock_pam_seed5_formal5080,5,HM16,block_pam,3,advantage,1,after_compute,8.908288,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1428571428571428,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM16_state40_action50_iter30_orderblock_pam_seed5_formal5080,5,HM16,block_pam,4,advantage,1,after_compute,8.908288,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1428571428571428,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM16_state40_action50_iter30_orderblock_pam_seed5_formal5080,5,HM16,block_pam,5,advantage,1,after_compute,8.9344,"[3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1]",3,2.085714285714286,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,1,1
HM16_state40_action50_iter30_orderblock_pam_seed5_formal5080,5,HM16,block_pam,6,advantage,1,after_compute,9.064448,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 3, 2, 3, 2, 2]",4,3.1714285714285713,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,3,2,3,2,2
HM16_state40_action50_iter30_orderblock_pam_seed5_formal5080,5,HM16,block_pam,7,advantage,1,after_compute,9.203712,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 3, 2, 3, 2, 2]",4,3.1714285714285713,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,3,2,3,2,2
HM16_state40_action50_iter30_orderblock_pam_seed5_formal5080,5,HM16,block_pam,8,advantage,1,after_compute,9.23904,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 4, 3, 4, 3, 2]",5,3.8857142857142857,3,3,3,3,4,3,4,3,4,3,4,3,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,3,4,3,2
HM16_state40_action50_iter30_orderblock_pam_seed5_formal5080,5,HM16,block_pam,9,advantage,1,after_compute,9.326592,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 2]",4,3.2857142857142856,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,2
HM16_state40_action50_iter30_orderblock_pam_seed5_formal5080,5,HM16,block_pam,10,advantage,1,after_compute,9.228288,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 3, 4, 3, 2]",4,3.3714285714285714,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,3,4,3,2
HM16_state40_action50_iter30_orderblock_pam_seed5_formal5080,5,HM16,block_pam,11,advantage,1,after_compute,9.24672,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 5, 4, 5, 4, 5, 3, 5, 3, 2]",5,3.5714285714285716,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,5,4,5,4,5,3,5,3,2
HM16_state40_action50_iter30_orderblock_pam_seed5_formal5080,5,HM16,block_pam,12,advantage,1,after_compute,9.288192,"[3, 4, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 4, 5, 4, 5, 4, 5, 4, 4, 3, 4, 3, 2]",5,3.657142857142857,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,5,4,5,4,5,4,4,3,4,3,2
HM16_state40_action50_iter30_orderblock_pam_seed5_formal5080,5,HM16,block_pam,13,advantage,1,after_compute,9.486336,"[3, 5, 4, 4, 5, 4, 5, 4, 5, 4, 5, 5, 7, 7, 7, 6, 7, 6, 7, 7, 8, 7, 8, 7, 9, 9, 9, 7, 8, 6, 7, 5, 6, 4, 2]",9,5.9714285714285715,3,5,4,4,5,4,5,4,5,4,5,5,7,7,7,6,7,6,7,7,8,7,8,7,9,9,9,7,8,6,7,5,6,4,2
HM16_state40_action50_iter30_orderblock_pam_seed5_formal5080,5,HM16,block_pam,14,advantage,1,after_compute,9.878528,"[4, 6, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 5, 6, 6, 6, 5, 6, 5, 6, 5, 5, 4, 5, 4, 2]",6,4.742857142857143,4,6,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5,6,6,6,5,6,5,6,5,5,4,5,4,2
HM16_state40_action50_iter30_orderblock_pam_seed5_formal5080,5,HM16,block_pam,15,advantage,1,after_compute,9.680384,"[4, 6, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 5, 6, 5, 7, 7, 9, 9, 10, 9, 8, 8, 8, 7, 7, 5, 7, 5, 2]",10,5.771428571428571,4,6,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5,6,5,7,7,9,9,10,9,8,8,8,7,7,5,7,5,2
HM16_state40_action50_iter30_orderblock_pam_seed5_formal5080,5,HM16,block_pam,16,advantage,1,after_compute,9.901056,"[4, 6, 5, 4, 5, 4, 5, 5, 6, 5, 6, 6, 6, 6, 6, 5, 6, 5, 6, 5, 7, 6, 7, 6, 7, 6, 7, 5, 8, 6, 7, 5, 6, 4, 2]",8,5.571428571428571,4,6,5,4,5,4,5,5,6,5,6,6,6,6,6,5,6,5,6,5,7,6,7,6,7,6,7,5,8,6,7,5,6,4,2
HM16_state40_action50_iter30_orderblock_pam_seed5_formal5080,5,HM16,block_pam,17,advantage,1,after_compute,10.378752,"[4, 7, 6, 4, 5, 5, 6, 6, 8, 8, 9, 9, 12, 11, 12, 11, 12, 11, 14, 12, 15, 14, 17, 16, 16, 13, 14, 11, 12, 9, 9, 6, 8, 5, 2]",17,9.685714285714285,4,7,6,4,5,5,6,6,8,8,9,9,12,11,12,11,12,11,14,12,15,14,17,16,16,13,14,11,12,9,9,6,8,5,2
HM16_state40_action50_iter30_orderblock_pam_seed5_formal5080,5,HM16,block_pam,18,advantage,1,after_compute,11.48416,"[4, 7, 6, 5, 6, 5, 6, 6, 7, 7, 10, 9, 11, 11, 10, 8, 10, 8, 10, 8, 10, 9, 12, 11, 14, 12, 12, 10, 10, 8, 8, 6, 8, 5, 2]",14,8.314285714285715,4,7,6,5,6,5,6,6,7,7,10,9,11,11,10,8,10,8,10,8,10,9,12,11,14,12,12,10,10,8,8,6,8,5,2
HM16_state40_action50_iter30_orderblock_pam_seed5_formal5080,5,HM16,block_pam,19,advantage,1,after_compute,11.075072,"[5, 7, 6, 5, 6, 5, 6, 5, 6, 6, 8, 8, 10, 9, 10, 8, 10, 9, 12, 10, 14, 13, 15, 15, 16, 13, 14, 12, 13, 10, 10, 7, 9, 6, 2]",16,9.142857142857142,5,7,6,5,6,5,6,5,6,6,8,8,10,9,10,8,10,9,12,10,14,13,15,15,16,13,14,12,13,10,10,7,9,6,2
