task_name,seed,env,ordering,event_index,model,iteration,stage,memory_mb,rank_profile_json,rank_max,rank_mean,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27,rank_28,rank_29,rank_30,rank_31,rank_32,rank_33,rank_34,rank_35
HM16_state40_action50_iter30_orderpam_spectral_seed3_formal5080,3,HM16,pam_spectral,1,advantage,1,after_compute,9.02144,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1428571428571428,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM16_state40_action50_iter30_orderpam_spectral_seed3_formal5080,3,HM16,pam_spectral,2,advantage,1,after_compute,8.897536,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1428571428571428,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM16_state40_action50_iter30_orderpam_spectral_seed3_formal5080,3,HM16,pam_spectral,3,advantage,1,after_compute,8.905728,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1428571428571428,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM16_state40_action50_iter30_orderpam_spectral_seed3_formal5080,3,HM16,pam_spectral,4,advantage,1,after_compute,8.908288,"[3, 3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.2571428571428571,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM16_state40_action50_iter30_orderpam_spectral_seed3_formal5080,3,HM16,pam_spectral,5,advantage,1,after_compute,8.956416,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",3,2.5428571428571427,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
HM16_state40_action50_iter30_orderpam_spectral_seed3_formal5080,3,HM16,pam_spectral,6,advantage,1,after_compute,9.109504,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 4, 3, 2, 3, 3, 3, 2, 3, 4, 3, 2, 3, 2, 2]",4,3.1714285714285713,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,2,3,3,3,2,3,4,3,2,3,2,2
HM16_state40_action50_iter30_orderpam_spectral_seed3_formal5080,3,HM16,pam_spectral,7,advantage,1,after_compute,9.194496,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 5, 4, 3, 4, 3, 3, 2, 3, 4, 3, 2, 3, 2, 2]",5,3.2857142857142856,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,5,4,3,4,3,3,2,3,4,3,2,3,2,2
HM16_state40_action50_iter30_orderpam_spectral_seed3_formal5080,3,HM16,pam_spectral,8,advantage,1,after_compute,9.214464,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 5, 4, 3, 4, 3, 4, 3, 4, 4, 3, 2, 3, 2, 2]",5,3.3714285714285714,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,5,4,3,4,3,4,3,4,4,3,2,3,2,2
HM16_state40_action50_iter30_orderpam_spectral_seed3_formal5080,3,HM16,pam_spectral,9,advantage,1,after_compute,9.22368,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 5, 4, 3, 4, 3, 4, 3, 4, 4, 3, 2, 3, 2, 2]",5,3.3714285714285714,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,5,4,3,4,3,4,3,4,4,3,2,3,2,2
HM16_state40_action50_iter30_orderpam_spectral_seed3_formal5080,3,HM16,pam_spectral,10,advantage,1,after_compute,9.435136,"[3, 4, 4, 4, 5, 4, 5, 5, 6, 5, 6, 7, 7, 7, 8, 7, 8, 8, 10, 9, 8, 8, 7, 5, 7, 5, 7, 5, 9, 10, 7, 4, 5, 3, 3]",10,6.142857142857143,3,4,4,4,5,4,5,5,6,5,6,7,7,7,8,7,8,8,10,9,8,8,7,5,7,5,7,5,9,10,7,4,5,3,3
HM16_state40_action50_iter30_orderpam_spectral_seed3_formal5080,3,HM16,pam_spectral,11,advantage,1,after_compute,10.146304,"[3, 4, 4, 4, 5, 4, 5, 4, 6, 6, 6, 6, 7, 7, 9, 9, 10, 10, 13, 11, 12, 12, 9, 6, 8, 6, 9, 7, 12, 12, 9, 5, 6, 4, 5]",13,7.285714285714286,3,4,4,4,5,4,5,4,6,6,6,6,7,7,9,9,10,10,13,11,12,12,9,6,8,6,9,7,12,12,9,5,6,4,5
