task_name,seed,env,ordering,event_index,model,iteration,stage,memory_mb,rank_profile_json,rank_max,rank_mean,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19
HM8_state40_action50_iter30_orderrandom_seed9_permseed0_formal5080,9,HM8,random,1,advantage,1,after_compute,9.08288,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.263157894736842,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM8_state40_action50_iter30_orderrandom_seed9_permseed0_formal5080,9,HM8,random,2,advantage,1,after_compute,8.859648,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.263157894736842,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM8_state40_action50_iter30_orderrandom_seed9_permseed0_formal5080,9,HM8,random,3,advantage,1,after_compute,8.86784,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.263157894736842,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM8_state40_action50_iter30_orderrandom_seed9_permseed0_formal5080,9,HM8,random,4,advantage,1,after_compute,8.86784,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.263157894736842,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM8_state40_action50_iter30_orderrandom_seed9_permseed0_formal5080,9,HM8,random,5,advantage,1,after_compute,8.86784,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.263157894736842,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM8_state40_action50_iter30_orderrandom_seed9_permseed0_formal5080,9,HM8,random,6,advantage,1,after_compute,8.90112,"[3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 2, 2]",4,3.3684210526315788,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,2,2
HM8_state40_action50_iter30_orderrandom_seed9_permseed0_formal5080,9,HM8,random,7,advantage,1,after_compute,9.057792,"[3, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 4, 5, 6, 6, 5, 4, 3, 2]",6,4.2105263157894735,3,4,4,4,4,4,4,4,4,5,5,4,5,6,6,5,4,3,2
HM8_state40_action50_iter30_orderrandom_seed9_permseed0_formal5080,9,HM8,random,8,advantage,1,after_compute,9.158656,"[3, 3, 3, 3, 3, 4, 5, 6, 6, 7, 6, 5, 6, 6, 5, 5, 4, 3, 2]",7,4.473684210526316,3,3,3,3,3,4,5,6,6,7,6,5,6,6,5,5,4,3,2
HM8_state40_action50_iter30_orderrandom_seed9_permseed0_formal5080,9,HM8,random,9,advantage,1,after_compute,9.159168,"[3, 3, 3, 3, 4, 5, 6, 7, 7, 8, 7, 6, 7, 7, 6, 5, 4, 3, 2]",8,5.052631578947368,3,3,3,3,4,5,6,7,7,8,7,6,7,7,6,5,4,3,2
HM8_state40_action50_iter30_orderrandom_seed9_permseed0_formal5080,9,HM8,random,10,advantage,1,after_compute,9.210368,"[3, 3, 3, 3, 4, 5, 6, 7, 7, 8, 7, 6, 7, 7, 6, 5, 4, 3, 2]",8,5.052631578947368,3,3,3,3,4,5,6,7,7,8,7,6,7,7,6,5,4,3,2
HM8_state40_action50_iter30_orderrandom_seed9_permseed0_formal5080,9,HM8,random,11,advantage,1,after_compute,9.568768,"[3, 4, 4, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 20, 18, 17, 11, 5, 3]",20,9.052631578947368,3,4,4,4,5,6,7,8,9,10,11,12,15,20,18,17,11,5,3
HM8_state40_action50_iter30_orderrandom_seed9_permseed0_formal5080,9,HM8,random,12,advantage,1,after_compute,10.226176,"[3, 3, 3, 3, 4, 5, 6, 8, 9, 10, 10, 10, 12, 15, 13, 11, 7, 4, 3]",15,7.315789473684211,3,3,3,3,4,5,6,8,9,10,10,10,12,15,13,11,7,4,3
HM8_state40_action50_iter30_orderrandom_seed9_permseed0_formal5080,9,HM8,random,13,advantage,1,after_compute,9.760256,"[3, 3, 3, 3, 4, 5, 6, 7, 9, 11, 11, 11, 13, 16, 13, 11, 7, 4, 3]",16,7.526315789473684,3,3,3,3,4,5,6,7,9,11,11,11,13,16,13,11,7,4,3
