task_name,seed,env,ordering,event_index,model,iteration,stage,memory_mb,rank_profile_json,rank_max,rank_mean,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27
HM12_state40_action50_iter30_orderrandom_seed4_permseed2_formal5080,4,HM12,random,1,advantage,1,after_compute,9.629696,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1851851851851851,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM12_state40_action50_iter30_orderrandom_seed4_permseed2_formal5080,4,HM12,random,2,advantage,1,after_compute,9.02144,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1851851851851851,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM12_state40_action50_iter30_orderrandom_seed4_permseed2_formal5080,4,HM12,random,3,advantage,1,after_compute,9.029632,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1851851851851851,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM12_state40_action50_iter30_orderrandom_seed4_permseed2_formal5080,4,HM12,random,4,advantage,1,after_compute,9.029632,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1851851851851851,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM12_state40_action50_iter30_orderrandom_seed4_permseed2_formal5080,4,HM12,random,5,advantage,1,after_compute,9.058816,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1]",3,2.4444444444444446,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1
HM12_state40_action50_iter30_orderrandom_seed4_permseed2_formal5080,4,HM12,random,6,advantage,1,after_compute,9.21856,"[3, 3, 3, 3, 4, 4, 4, 4, 3, 4, 4, 5, 5, 5, 4, 4, 4, 5, 5, 6, 5, 5, 5, 4, 4, 3, 2]",6,4.074074074074074,3,3,3,3,4,4,4,4,3,4,4,5,5,5,4,4,4,5,5,6,5,5,5,4,4,3,2
HM12_state40_action50_iter30_orderrandom_seed4_permseed2_formal5080,4,HM12,random,7,advantage,1,after_compute,9.45152,"[3, 3, 3, 3, 4, 5, 5, 5, 4, 4, 4, 5, 5, 6, 6, 6, 5, 6, 5, 6, 6, 6, 5, 5, 4, 3, 2]",6,4.592592592592593,3,3,3,3,4,5,5,5,4,4,4,5,5,6,6,6,5,6,5,6,6,6,5,5,4,3,2
