task_name,seed,env,ordering,event_index,model,iteration,stage,memory_mb,rank_profile_json,rank_max,rank_mean,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27
HM12_state40_action50_iter30_ordersensitivity_pam_seed6_formal5080,6,HM12,sensitivity_pam,11,advantage,1,after_compute,9.069568,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 2]",4,3.2222222222222223,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,2
HM12_state40_action50_iter30_ordersensitivity_pam_seed6_formal5080,6,HM12,sensitivity_pam,12,advantage,1,after_compute,9.073664,"[3, 4, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 2]",4,3.2962962962962963,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,2
HM12_state40_action50_iter30_ordersensitivity_pam_seed6_formal5080,6,HM12,sensitivity_pam,13,advantage,1,after_compute,9.088512,"[3, 4, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 4, 3, 2, 3, 3, 2]",4,3.3703703703703702,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,2,3,3,2
HM12_state40_action50_iter30_ordersensitivity_pam_seed6_formal5080,6,HM12,sensitivity_pam,14,advantage,1,after_compute,9.102336,"[3, 5, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 5, 4, 4, 3, 4, 3, 2]",5,3.5555555555555554,3,5,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,5,4,4,3,4,3,2
HM12_state40_action50_iter30_ordersensitivity_pam_seed6_formal5080,6,HM12,sensitivity_pam,15,advantage,1,after_compute,9.122304,"[4, 5, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 2]",5,3.3703703703703702,4,5,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,2
HM12_state40_action50_iter30_ordersensitivity_pam_seed6_formal5080,6,HM12,sensitivity_pam,16,advantage,1,after_compute,9.124864,"[4, 5, 4, 3, 4, 3, 4, 3, 4, 3, 4, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 4, 3, 4, 3, 2]",5,3.925925925925926,4,5,4,3,4,3,4,3,4,3,4,4,5,4,5,4,5,4,5,4,5,4,4,3,4,3,2
HM12_state40_action50_iter30_ordersensitivity_pam_seed6_formal5080,6,HM12,sensitivity_pam,17,advantage,1,after_compute,9.230848,"[4, 6, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 5, 6, 5, 6, 5, 7, 5, 4, 3, 4, 3, 2]",7,4.592592592592593,4,6,5,4,5,4,5,4,5,4,5,4,5,4,5,5,6,5,6,5,7,5,4,3,4,3,2
HM12_state40_action50_iter30_ordersensitivity_pam_seed6_formal5080,6,HM12,sensitivity_pam,18,advantage,1,after_compute,9.278464,"[4, 5, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 3, 2]",5,3.4074074074074074,4,5,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,3,3,2
HM12_state40_action50_iter30_ordersensitivity_pam_seed6_formal5080,6,HM12,sensitivity_pam,19,advantage,1,after_compute,9.119744,"[4, 5, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 4, 5, 4, 6, 5, 4, 3, 4, 3, 2]",6,3.7777777777777777,4,5,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,5,4,6,5,4,3,4,3,2
HM12_state40_action50_iter30_ordersensitivity_pam_seed6_formal5080,6,HM12,sensitivity_pam,20,advantage,1,after_compute,9.224192,"[4, 6, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 5, 6, 6, 7, 6, 7, 5, 7, 5, 4, 3, 4, 3, 2]",7,4.814814814814815,4,6,5,4,5,4,5,4,5,4,5,4,5,5,6,6,7,6,7,5,7,5,4,3,4,3,2
