task_name,seed,env,ordering,event_index,model,iteration,stage,memory_mb,rank_profile_json,rank_max,rank_mean,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27
HM12_state40_action50_iter30_orderrankaware_proxy_pam_seed6_formal5080,6,HM12,rankaware_proxy_pam,1,advantage,1,after_compute,8.912384,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1851851851851851,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM12_state40_action50_iter30_orderrankaware_proxy_pam_seed6_formal5080,6,HM12,rankaware_proxy_pam,2,advantage,1,after_compute,8.828416,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1851851851851851,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM12_state40_action50_iter30_orderrankaware_proxy_pam_seed6_formal5080,6,HM12,rankaware_proxy_pam,3,advantage,1,after_compute,8.836608,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1851851851851851,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM12_state40_action50_iter30_orderrankaware_proxy_pam_seed6_formal5080,6,HM12,rankaware_proxy_pam,4,advantage,1,after_compute,8.836608,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1851851851851851,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM12_state40_action50_iter30_orderrankaware_proxy_pam_seed6_formal5080,6,HM12,rankaware_proxy_pam,5,advantage,1,after_compute,8.845312,"[3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.5925925925925926,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM12_state40_action50_iter30_orderrankaware_proxy_pam_seed6_formal5080,6,HM12,rankaware_proxy_pam,6,advantage,1,after_compute,8.90368,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 2]",3,2.740740740740741,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,2,3,2,3,2,2
HM12_state40_action50_iter30_orderrankaware_proxy_pam_seed6_formal5080,6,HM12,rankaware_proxy_pam,7,advantage,1,after_compute,9.01632,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 2]",4,3.2222222222222223,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,2
HM12_state40_action50_iter30_orderrankaware_proxy_pam_seed6_formal5080,6,HM12,rankaware_proxy_pam,8,advantage,1,after_compute,9.069568,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 2]",4,3.2222222222222223,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,2
HM12_state40_action50_iter30_orderrankaware_proxy_pam_seed6_formal5080,6,HM12,rankaware_proxy_pam,9,advantage,1,after_compute,9.069568,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 2]",4,3.2222222222222223,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,2
HM12_state40_action50_iter30_orderrankaware_proxy_pam_seed6_formal5080,6,HM12,rankaware_proxy_pam,10,advantage,1,after_compute,9.069568,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 2]",4,3.2222222222222223,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,2
HM12_state40_action50_iter30_orderrankaware_proxy_pam_seed6_formal5080,6,HM12,rankaware_proxy_pam,11,advantage,1,after_compute,9.078272,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 4, 5, 4, 4, 3, 4, 3, 2]",5,3.4814814814814814,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,5,4,4,3,4,3,2
HM12_state40_action50_iter30_orderrankaware_proxy_pam_seed6_formal5080,6,HM12,rankaware_proxy_pam,12,advantage,1,after_compute,9.099776,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 3, 2]",4,3.259259259259259,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,3,3,2
HM12_state40_action50_iter30_orderrankaware_proxy_pam_seed6_formal5080,6,HM12,rankaware_proxy_pam,13,advantage,1,after_compute,9.08288,"[3, 5, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 4, 4, 3, 4, 4, 5, 4, 3, 2, 3, 2, 2]",5,3.4814814814814814,3,5,4,3,4,3,4,3,4,3,4,3,4,3,4,4,4,3,4,4,5,4,3,2,3,2,2
HM12_state40_action50_iter30_orderrankaware_proxy_pam_seed6_formal5080,6,HM12,rankaware_proxy_pam,14,advantage,1,after_compute,9.135104,"[4, 5, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 4, 5, 4, 5, 4, 5, 4, 4, 3, 4, 3, 2]",5,3.7777777777777777,4,5,4,3,4,3,4,3,4,3,4,3,4,3,4,4,5,4,5,4,5,4,4,3,4,3,2
HM12_state40_action50_iter30_orderrankaware_proxy_pam_seed6_formal5080,6,HM12,rankaware_proxy_pam,15,advantage,1,after_compute,9.187328,"[4, 5, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 5, 4, 5, 5, 6, 5, 6, 5, 6, 4, 4, 3, 4, 3, 2]",6,4.111111111111111,4,5,4,3,4,3,4,3,4,3,4,3,5,4,5,5,6,5,6,5,6,4,4,3,4,3,2
HM12_state40_action50_iter30_orderrankaware_proxy_pam_seed6_formal5080,6,HM12,rankaware_proxy_pam,16,advantage,1,after_compute,9.207296,"[4, 5, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 2]",5,3.3703703703703702,4,5,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,2
HM12_state40_action50_iter30_orderrankaware_proxy_pam_seed6_formal5080,6,HM12,rankaware_proxy_pam,17,advantage,1,after_compute,9.227264,"[4, 5, 5, 4, 5, 4, 5, 4, 5, 4, 6, 5, 8, 7, 9, 8, 8, 6, 7, 6, 8, 6, 5, 4, 5, 4, 2]",9,5.518518518518518,4,5,5,4,5,4,5,4,5,4,6,5,8,7,9,8,8,6,7,6,8,6,5,4,5,4,2
