task_name,seed,env,ordering,call_index,function_name,stage,elapsed_sec,memory_mb,function_eval_requests_so_far,rank_profile_json,rank_max,rank_mean,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19
HM8_actuator_relabelled_state40_action50_iter30_orderrandom_seed3_permseed0_formal5080,3,HM8_actuator_relabelled,random,1,reward_fcn,after_cross_before_round,0.6766282264143229,9.014272,220144,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",11,11.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
HM8_actuator_relabelled_state40_action50_iter30_orderrandom_seed3_permseed0_formal5080,3,HM8_actuator_relabelled,random,1,reward_fcn,after_round,0.7213282333686948,8.618496,220144,"[2, 2, 2, 2, 3, 4, 5, 6, 7, 8, 7, 6, 7, 7, 6, 5, 4, 3, 2]",8,4.631578947368421,2,2,2,2,3,4,5,6,7,8,7,6,7,7,6,5,4,3,2
HM8_actuator_relabelled_state40_action50_iter30_orderrandom_seed3_permseed0_formal5080,3,HM8_actuator_relabelled,random,2,bellman_operator,after_cross_before_round,2.537720833905041,9.124352,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,
HM8_actuator_relabelled_state40_action50_iter30_orderrandom_seed3_permseed0_formal5080,3,HM8_actuator_relabelled,random,2,bellman_operator,after_round,2.5405219765380025,9.042432,120960,"[2, 1, 1]",2,1.3333333333333333,2,1,1,,,,,,,,,,,,,,,,
HM8_actuator_relabelled_state40_action50_iter30_orderrandom_seed3_permseed0_formal5080,3,HM8_actuator_relabelled,random,3,get_advantage_from_value,after_cross_before_round,0.5624113725498319,9.5232,220144,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",11,11.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
HM8_actuator_relabelled_state40_action50_iter30_orderrandom_seed3_permseed0_formal5080,3,HM8_actuator_relabelled,random,3,get_advantage_from_value,after_round,0.5851148134097457,9.056768,220144,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.263157894736842,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM8_actuator_relabelled_state40_action50_iter30_orderrandom_seed3_permseed0_formal5080,3,HM8_actuator_relabelled,random,4,bellman_operator,after_cross_before_round,2.0014170352369547,8.889344,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,
HM8_actuator_relabelled_state40_action50_iter30_orderrandom_seed3_permseed0_formal5080,3,HM8_actuator_relabelled,random,4,bellman_operator,after_round,2.0051359543576837,8.807424,120960,"[2, 1, 1]",2,1.3333333333333333,2,1,1,,,,,,,,,,,,,,,,
HM8_actuator_relabelled_state40_action50_iter30_orderrandom_seed3_permseed0_formal5080,3,HM8_actuator_relabelled,random,5,get_advantage_from_value,after_cross_before_round,0.6542877899482846,9.286144,220144,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",11,11.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
HM8_actuator_relabelled_state40_action50_iter30_orderrandom_seed3_permseed0_formal5080,3,HM8_actuator_relabelled,random,5,get_advantage_from_value,after_round,0.6822332097217441,8.819712,220144,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.263157894736842,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
