task_name,seed,env,ordering,call_index,function_name,stage,elapsed_sec,memory_mb,function_eval_requests_so_far,rank_profile_json,rank_max,rank_mean,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,1,reward_fcn,after_cross_before_round,1.1961792726069689,9.217024,270896,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",11,11.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,1,reward_fcn,after_round,1.2631339486688375,8.57344,270896,"[2, 2, 2, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 2]",3,2.4074074074074074,2,2,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,2
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,2,bellman_operator,after_cross_before_round,3.567492013797164,8.991744,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,2,bellman_operator,after_round,3.570230759680271,8.909824,120960,"[2, 1, 1]",2,1.3333333333333333,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,3,get_advantage_from_value,after_cross_before_round,1.1987857399508357,9.593344,270896,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",11,11.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,3,get_advantage_from_value,after_round,1.231417897157371,8.928256,270896,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1851851851851851,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,4,bellman_operator,after_cross_before_round,3.095100335776806,8.889344,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,4,bellman_operator,after_round,3.1005864227190614,8.807424,120960,"[2, 1, 1]",2,1.3333333333333333,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,5,get_advantage_from_value,after_cross_before_round,1.1892514852806926,9.488896,270896,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",11,11.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,5,get_advantage_from_value,after_round,1.227074052207172,8.823808,270896,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1851851851851851,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,6,bellman_operator,after_cross_before_round,3.0713634779676795,8.889344,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,6,bellman_operator,after_round,3.075211993418634,8.81152,120960,"[3, 3, 2]",3,2.6666666666666665,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,7,get_advantage_from_value,after_cross_before_round,1.2020262852311134,9.497088,270896,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",11,11.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,7,get_advantage_from_value,after_round,1.2389560956507921,8.832,270896,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1851851851851851,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,8,bellman_operator,after_cross_before_round,3.1062764301896095,8.897536,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,8,bellman_operator,after_round,3.1107732551172376,8.819712,120960,"[3, 3, 2]",3,2.6666666666666665,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,9,get_advantage_from_value,after_cross_before_round,1.3656191136687994,9.497088,270896,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",11,11.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,9,get_advantage_from_value,after_round,1.4011007342487574,8.832,270896,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1851851851851851,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,10,bellman_operator,after_cross_before_round,3.134688016027212,8.897536,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,10,bellman_operator,after_round,3.1386822164058685,8.819712,120960,"[3, 3, 2]",3,2.6666666666666665,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,11,get_advantage_from_value,after_cross_before_round,1.262833067215979,9.497088,270896,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",11,11.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,11,get_advantage_from_value,after_round,1.307118314318359,8.867328,270896,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2]",3,2.7037037037037037,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,12,bellman_operator,after_cross_before_round,3.664832154288888,9.05472,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,12,bellman_operator,after_round,3.6699348893016577,8.976896,120960,"[3, 3, 2]",3,2.6666666666666665,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,13,get_advantage_from_value,after_cross_before_round,1.2574903462082148,9.654272,270896,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",11,11.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
HM12_state40_action50_iter30_orderflip_within_block_seed9_formal5080,9,HM12,flip_within_block,13,get_advantage_from_value,after_round,1.3008930692449212,9.035264,270896,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 2]",4,3.111111111111111,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,2,3,2,2
