task_name,seed,env,ordering,call_index,function_name,stage,elapsed_sec,memory_mb,function_eval_requests_so_far,rank_profile_json,rank_max,rank_mean,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,1,reward_fcn,after_cross_before_round,1.30558514688164,9.220096,272114,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 2]",11,10.666666666666666,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,1,reward_fcn,after_round,1.366070469841361,8.758784,272114,"[2, 2, 2, 2, 3, 4, 5, 6, 5, 6, 7, 8, 9, 10, 9, 8, 7, 8, 7, 8, 7, 7, 6, 5, 4, 3, 2]",10,5.62962962962963,2,2,2,2,3,4,5,6,5,6,7,8,9,10,9,8,7,8,7,8,7,7,6,5,4,3,2
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,2,bellman_operator,after_cross_before_round,4.858081565238535,9.723392,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,2,bellman_operator,after_round,4.863338124938309,9.641472,120960,"[2, 1, 1]",2,1.3333333333333333,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,3,get_advantage_from_value,after_cross_before_round,1.096573481336236,10.328064,272114,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 2]",11,10.666666666666666,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,3,get_advantage_from_value,after_round,1.1284647695720196,9.659904,272114,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1851851851851851,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,4,bellman_operator,after_cross_before_round,3.0749199213460088,9.092096,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,4,bellman_operator,after_round,3.079490295611322,9.010176,120960,"[2, 1, 1]",2,1.3333333333333333,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,5,get_advantage_from_value,after_cross_before_round,1.1429040245711803,9.69472,272114,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 2]",11,10.666666666666666,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,5,get_advantage_from_value,after_round,1.1836464684456587,9.02656,272114,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1851851851851851,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,6,bellman_operator,after_cross_before_round,3.148128247819841,9.092096,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,6,bellman_operator,after_round,3.1515541281551123,9.014272,120960,"[3, 3, 2]",3,2.6666666666666665,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,7,get_advantage_from_value,after_cross_before_round,1.1459669433534145,9.702912,272114,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 2]",11,10.666666666666666,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,7,get_advantage_from_value,after_round,1.1797715462744236,9.034752,272114,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1851851851851851,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,8,bellman_operator,after_cross_before_round,3.1737936744466424,9.100288,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,8,bellman_operator,after_round,3.177938988432288,9.022464,120960,"[3, 3, 2]",3,2.6666666666666665,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,9,get_advantage_from_value,after_cross_before_round,1.1234937468543649,9.702912,272114,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 2]",11,10.666666666666666,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,9,get_advantage_from_value,after_round,1.1592675233259797,9.034752,272114,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1851851851851851,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,10,bellman_operator,after_cross_before_round,3.25533140450716,9.100288,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,10,bellman_operator,after_round,3.2613869290798903,9.022464,120960,"[3, 3, 2]",3,2.6666666666666665,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,11,get_advantage_from_value,after_cross_before_round,1.2699449136853218,9.702912,272114,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 2]",11,10.666666666666666,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,11,get_advantage_from_value,after_round,1.3043369967490435,9.077248,272114,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2]",3,2.925925925925926,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,12,bellman_operator,after_cross_before_round,3.6737661976367235,9.287168,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,12,bellman_operator,after_round,3.6788292983546853,9.209344,120960,"[3, 3, 2]",3,2.6666666666666665,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,13,get_advantage_from_value,after_cross_before_round,1.153085831552744,9.889792,272114,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 2]",11,10.666666666666666,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,13,get_advantage_from_value,after_round,1.1898264065384865,9.31584,272114,"[3, 3, 3, 3, 3, 3, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 4, 3, 2]",5,4.185185185185185,3,3,3,3,3,3,4,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,4,3,2
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,14,bellman_operator,after_cross_before_round,4.2077021254226565,9.513984,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,14,bellman_operator,after_round,4.212779317982495,9.43616,120960,"[3, 3, 2]",3,2.6666666666666665,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,15,get_advantage_from_value,after_cross_before_round,3.5599568355828524,11.899392,888342,"[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 2]",21,20.296296296296298,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,15,get_advantage_from_value,after_round,3.61943200789392,9.6768,888342,"[3, 3, 3, 3, 4, 5, 6, 7, 6, 6, 7, 8, 9, 10, 9, 8, 7, 8, 7, 8, 7, 8, 7, 6, 4, 3, 2]",10,6.074074074074074,3,3,3,3,4,5,6,7,6,6,7,8,9,10,9,8,7,8,7,8,7,8,7,6,4,3,2
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,16,bellman_operator,after_cross_before_round,5.200366823002696,10.003456,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,16,bellman_operator,after_round,5.2056318037211895,9.925632,120960,"[3, 3, 2]",3,2.6666666666666665,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,17,get_advantage_from_value,after_cross_before_round,34.90517089050263,55.030272,39956018,"[40, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 2]",91,85.81481481481481,40,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,2
HM12_state40_action50_iter30_orderrandom_seed8_permseed2_formal5080,8,HM12,random,17,get_advantage_from_value,after_round,35.38116868864745,21.128192,39956018,"[3, 4, 7, 12, 17, 21, 26, 31, 33, 35, 33, 35, 37, 39, 44, 49, 53, 58, 57, 63, 64, 65, 56, 47, 39, 18, 2]",65,35.111111111111114,3,4,7,12,17,21,26,31,33,35,33,35,37,39,44,49,53,58,57,63,64,65,56,47,39,18,2
