task_name,seed,env,ordering,call_index,function_name,stage,elapsed_sec,memory_mb,function_eval_requests_so_far,rank_profile_json,rank_max,rank_mean,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,1,reward_fcn,after_cross_before_round,1.3486705757677555,9.217024,270896,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",11,11.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,1,reward_fcn,after_round,1.4102509086951613,8.699392,270896,"[2, 2, 2, 2, 3, 4, 5, 6, 5, 6, 7, 6, 7, 8, 9, 8, 7, 8, 7, 6, 5, 6, 5, 5, 4, 3, 2]",9,5.185185185185185,2,2,2,2,3,4,5,6,5,6,7,6,7,8,9,8,7,8,7,6,5,6,5,5,4,3,2
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,2,bellman_operator,after_cross_before_round,4.367853521369398,9.73824,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,2,bellman_operator,after_round,4.37065698299557,9.65632,120960,"[2, 1, 1]",2,1.3333333333333333,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,3,get_advantage_from_value,after_cross_before_round,1.1387938251718879,10.33984,270896,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",11,11.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,3,get_advantage_from_value,after_round,1.173485016450286,9.674752,270896,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1851851851851851,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,4,bellman_operator,after_cross_before_round,3.0057906871661544,9.141248,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,4,bellman_operator,after_round,3.0093211652711034,9.059328,120960,"[2, 1, 1]",2,1.3333333333333333,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,5,get_advantage_from_value,after_cross_before_round,1.1594642251729965,9.7408,270896,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",11,11.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,5,get_advantage_from_value,after_round,1.194354124367237,9.075712,270896,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1851851851851851,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,6,bellman_operator,after_cross_before_round,2.991611228324473,9.141248,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,6,bellman_operator,after_round,2.998517343774438,9.063424,120960,"[3, 3, 2]",3,2.6666666666666665,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,7,get_advantage_from_value,after_cross_before_round,1.1397289969027042,9.748992,270896,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",11,11.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,7,get_advantage_from_value,after_round,1.173081207089126,9.083904,270896,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1851851851851851,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,8,bellman_operator,after_cross_before_round,2.9102627905085683,9.14944,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,8,bellman_operator,after_round,2.9152357829734683,9.071616,120960,"[3, 3, 2]",3,2.6666666666666665,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,9,get_advantage_from_value,after_cross_before_round,1.135510828346014,9.748992,270896,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",11,11.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,9,get_advantage_from_value,after_round,1.1707993634045124,9.083904,270896,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1851851851851851,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,10,bellman_operator,after_cross_before_round,2.946644401177764,9.14944,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,10,bellman_operator,after_round,2.950301849283278,9.071616,120960,"[3, 3, 2]",3,2.6666666666666665,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,11,get_advantage_from_value,after_cross_before_round,1.2569641340523958,9.748992,270896,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",11,11.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,11,get_advantage_from_value,after_round,1.2947031436488032,9.117184,270896,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2]",3,2.740740740740741,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,12,bellman_operator,after_cross_before_round,3.3356759464368224,9.297408,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,12,bellman_operator,after_round,3.341103927232325,9.219584,120960,"[3, 3, 2]",3,2.6666666666666665,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,13,get_advantage_from_value,after_cross_before_round,1.137738425284624,9.89696,270896,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",11,11.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,13,get_advantage_from_value,after_round,1.17917974665761,9.280512,270896,"[3, 3, 3, 3, 4, 5, 5, 5, 4, 4, 4, 3, 3, 4, 5, 4, 3, 3, 3, 3, 3, 4, 3, 4, 3, 2, 2]",5,3.5185185185185186,3,3,3,3,4,5,5,5,4,4,4,3,3,4,5,4,3,3,3,3,3,4,3,4,3,2,2
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,14,bellman_operator,after_cross_before_round,3.5123103810474277,9.375232,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,14,bellman_operator,after_round,3.51759219635278,9.297408,120960,"[3, 3, 2]",3,2.6666666666666665,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,15,get_advantage_from_value,after_cross_before_round,3.5417462829500437,11.759104,885734,"[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]",21,21.0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,15,get_advantage_from_value,after_round,3.596155062317848,9.44384,885734,"[3, 3, 3, 3, 4, 5, 5, 6, 5, 6, 6, 5, 6, 7, 8, 8, 7, 7, 7, 6, 5, 6, 5, 5, 4, 3, 2]",8,5.185185185185185,3,3,3,3,4,5,5,6,5,6,6,5,6,7,8,8,7,7,7,6,5,6,5,5,4,3,2
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,16,bellman_operator,after_cross_before_round,4.245402559638023,9.711616,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed9_permseed1_formal5080,9,HM12,random,16,bellman_operator,after_round,4.250849178992212,9.633792,120960,"[3, 3, 2]",3,2.6666666666666665,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,
