task_name,seed,env,ordering,call_index,function_name,stage,elapsed_sec,memory_mb,function_eval_requests_so_far,rank_profile_json,rank_max,rank_mean,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27
HM12_state40_action50_iter30_orderrandom_seed5_permseed0_formal5080,5,HM12,random,1,reward_fcn,after_cross_before_round,1.1645559147000313,9.217024,270896,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",11,11.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
HM12_state40_action50_iter30_orderrandom_seed5_permseed0_formal5080,5,HM12,random,1,reward_fcn,after_round,1.2235862482339144,8.718848,270896,"[2, 2, 2, 2, 3, 4, 5, 6, 5, 6, 7, 8, 7, 8, 9, 8, 7, 8, 7, 6, 7, 6, 5, 4, 3, 2, 2]",9,5.222222222222222,2,2,2,2,3,4,5,6,5,6,7,8,7,8,9,8,7,8,7,6,7,6,5,4,3,2,2
HM12_state40_action50_iter30_orderrandom_seed5_permseed0_formal5080,5,HM12,random,2,bellman_operator,after_cross_before_round,4.3322894824668765,9.57184,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed5_permseed0_formal5080,5,HM12,random,2,bellman_operator,after_round,4.33688024058938,9.48992,120960,"[2, 1, 1]",2,1.3333333333333333,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed5_permseed0_formal5080,5,HM12,random,3,get_advantage_from_value,after_cross_before_round,1.1142519898712635,10.17344,270896,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",11,11.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
HM12_state40_action50_iter30_orderrandom_seed5_permseed0_formal5080,5,HM12,random,3,get_advantage_from_value,after_round,1.151320475153625,9.508352,270896,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1851851851851851,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM12_state40_action50_iter30_orderrandom_seed5_permseed0_formal5080,5,HM12,random,4,bellman_operator,after_cross_before_round,2.973482757806778,9.048576,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed5_permseed0_formal5080,5,HM12,random,4,bellman_operator,after_round,2.9795211758464575,8.966656,120960,"[2, 1, 1]",2,1.3333333333333333,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed5_permseed0_formal5080,5,HM12,random,5,get_advantage_from_value,after_cross_before_round,1.1557931257411838,9.648128,270896,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",11,11.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
HM12_state40_action50_iter30_orderrandom_seed5_permseed0_formal5080,5,HM12,random,5,get_advantage_from_value,after_round,1.192104364745319,8.98304,270896,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1851851851851851,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM12_state40_action50_iter30_orderrandom_seed5_permseed0_formal5080,5,HM12,random,6,bellman_operator,after_cross_before_round,2.9993427423760295,9.048576,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderrandom_seed5_permseed0_formal5080,5,HM12,random,6,bellman_operator,after_round,3.005944700911641,8.970752,120960,"[3, 3, 2]",3,2.6666666666666665,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,
