task_name,seed,env,ordering,call_index,function_name,stage,elapsed_sec,memory_mb,function_eval_requests_so_far,rank_profile_json,rank_max,rank_mean,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19
HM8_state40_action50_iter30_ordersensitivity_pam_seed7_formal5080,7,HM8,sensitivity_pam,1,reward_fcn,after_cross_before_round,0.7454996583983302,9.014272,220144,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",11,11.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
HM8_state40_action50_iter30_ordersensitivity_pam_seed7_formal5080,7,HM8,sensitivity_pam,1,reward_fcn,after_round,0.7907767007127404,8.561152,220144,"[2, 2, 2, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 2]",3,2.3684210526315788,2,2,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,2
HM8_state40_action50_iter30_ordersensitivity_pam_seed7_formal5080,7,HM8,sensitivity_pam,2,bellman_operator,after_cross_before_round,2.254368357360363,8.881152,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,
HM8_state40_action50_iter30_ordersensitivity_pam_seed7_formal5080,7,HM8,sensitivity_pam,2,bellman_operator,after_round,2.257624470628798,8.799232,120960,"[2, 1, 1]",2,1.3333333333333333,2,1,1,,,,,,,,,,,,,,,,
HM8_state40_action50_iter30_ordersensitivity_pam_seed7_formal5080,7,HM8,sensitivity_pam,3,get_advantage_from_value,after_cross_before_round,0.6951599698513746,9.28,220144,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",11,11.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
HM8_state40_action50_iter30_ordersensitivity_pam_seed7_formal5080,7,HM8,sensitivity_pam,3,get_advantage_from_value,after_round,0.7227127403020859,8.813568,220144,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.263157894736842,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM8_state40_action50_iter30_ordersensitivity_pam_seed7_formal5080,7,HM8,sensitivity_pam,4,bellman_operator,after_cross_before_round,1.8949394971132278,8.819712,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,
HM8_state40_action50_iter30_ordersensitivity_pam_seed7_formal5080,7,HM8,sensitivity_pam,4,bellman_operator,after_round,1.9023203570395708,8.737792,120960,"[2, 1, 1]",2,1.3333333333333333,2,1,1,,,,,,,,,,,,,,,,
HM8_state40_action50_iter30_ordersensitivity_pam_seed7_formal5080,7,HM8,sensitivity_pam,5,get_advantage_from_value,after_cross_before_round,0.5501656820997596,9.216512,220144,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",11,11.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
HM8_state40_action50_iter30_ordersensitivity_pam_seed7_formal5080,7,HM8,sensitivity_pam,5,get_advantage_from_value,after_round,0.5985626615583897,8.75008,220144,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.263157894736842,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
