task_name,seed,env,ordering,call_index,function_name,domain_dim,domain_sizes_json,max_batch,rmax,nswp,eps,kickrank,elapsed_sec,memory_mb_start,memory_mb_end,function_eval_requests,queried_points,rank_profile_json,rank_max,rank_mean
HM8_state40_action50_iter30_orderbadsplit_seed7_formal5080,7,HM8,badsplit,1,reward_fcn,20,"[40, 40, 40, 40, 50, 50, 50, 50, 50, 50, 50, 50, 2, 2, 2, 2, 2, 2, 2, 2]",100002,100,10,0.0001,10,0.829436406493187,0.0128,8.65792,230322,230322,"[2, 2, 2, 2, 3, 4, 4, 5, 6, 7, 8, 9, 8, 7, 6, 5, 4, 3, 2]",9,4.684210526315789
HM8_state40_action50_iter30_orderbadsplit_seed7_formal5080,7,HM8,badsplit,2,bellman_operator,4,"[40, 40, 40, 40]",10002,100,5,0.001,10,3.139919485896826,9.155584,9.160704,120960,120960,"[2, 1, 1]",2,1.3333333333333333
HM8_state40_action50_iter30_orderbadsplit_seed7_formal5080,7,HM8,badsplit,3,get_advantage_from_value,20,"[40, 40, 40, 40, 50, 50, 50, 50, 50, 50, 50, 50, 2, 2, 2, 2, 2, 2, 2, 2]",100002,100,10,0.001,10,0.6735064834356308,9.157632,9.183232,230322,230322,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.263157894736842
HM8_state40_action50_iter30_orderbadsplit_seed7_formal5080,7,HM8,badsplit,4,bellman_operator,4,"[40, 40, 40, 40]",10002,100,5,0.001,10,2.0602828161790967,8.839168,8.844288,120960,120960,"[2, 1, 1]",2,1.3333333333333333
HM8_state40_action50_iter30_orderbadsplit_seed7_formal5080,7,HM8,badsplit,5,get_advantage_from_value,20,"[40, 40, 40, 40, 50, 50, 50, 50, 50, 50, 50, 50, 2, 2, 2, 2, 2, 2, 2, 2]",100002,100,10,0.001,10,0.7515316903591156,8.839168,8.864768,230322,230322,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.263157894736842
HM8_state40_action50_iter30_orderbadsplit_seed7_formal5080,7,HM8,badsplit,6,bellman_operator,4,"[40, 40, 40, 40]",10002,100,5,0.001,10,1.9955090833827853,8.839168,8.848384,120960,120960,"[3, 3, 2]",3,2.6666666666666665
HM8_state40_action50_iter30_orderbadsplit_seed7_formal5080,7,HM8,badsplit,7,get_advantage_from_value,20,"[40, 40, 40, 40, 50, 50, 50, 50, 50, 50, 50, 50, 2, 2, 2, 2, 2, 2, 2, 2]",100002,100,10,0.001,10,0.6328978287056088,8.84736,8.87296,230322,230322,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.263157894736842
HM8_state40_action50_iter30_orderbadsplit_seed7_formal5080,7,HM8,badsplit,8,bellman_operator,4,"[40, 40, 40, 40]",10002,100,5,0.001,10,2.032348512671888,8.84736,8.856576,120960,120960,"[3, 3, 2]",3,2.6666666666666665
HM8_state40_action50_iter30_orderbadsplit_seed7_formal5080,7,HM8,badsplit,9,get_advantage_from_value,20,"[40, 40, 40, 40, 50, 50, 50, 50, 50, 50, 50, 50, 2, 2, 2, 2, 2, 2, 2, 2]",100002,100,10,0.001,10,0.7128011519089341,8.84736,8.87296,230322,230322,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.263157894736842
HM8_state40_action50_iter30_orderbadsplit_seed7_formal5080,7,HM8,badsplit,10,bellman_operator,4,"[40, 40, 40, 40]",10002,100,5,0.001,10,1.9803547039628029,8.84736,8.856576,120960,120960,"[3, 3, 2]",3,2.6666666666666665
