seed,env,ordering,la_objective,peak_cut_objective,rankaware_proxy_objective,adv_rank_max,adv_rank_mean,val_rank_max,val_rank_mean,peak_memory_mb,runtime_sec,success_rate,avg_return,mu,best_success_rate,best_mu,best_s_times_mu,tt_cross_calls,tt_cross_function_evals,queried_points_total,adv_rank_profile_json,val_rank_profile_json,policy_rank_profile_json,training_seed,environment_seed,permutation_seed,state_sampling_seed,canonical_ordering,display_ordering,baseline_category,ordering_group,train_time_sec,ordering_search_time_sec,ttpi_training_time_sec,total_time_sec,status,oom,error_type,error_message
4,HM8,random,758.0,84.0,66.60784146718888,17.0,7.105263157894737,3.0,2.6666666666666665,10618.4576,201.81261825561523,,,,0.91,0.6402105132679571,0.582591567073841,45,92380210,92380210,"[4, 5, 4, 4, 5, 6, 8, 7, 6, 7, 9, 12, 13, 17, 12, 6, 5, 3, 2]","[3, 3, 2]","[6, 7, 6, 6, 7, 8, 10, 9, 8, 9, 11, 14, 15, 19, 14, 8, 7, 4, 2]",4,2026,2,4,random,Random,diagnostic_control,diagnostic_control,201.80603075027466,0.006587505340576172,201.80603075027466,201.81261825561523,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 5.40 GiB is free. Including non-PyTorch memory, this process has 9.45 GiB memory in use. Of the allocated memory 6.29 GiB is allocated by PyTorch, and 2.78 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
4,HM8,badsplit,988.0,112.0,70.48484673610633,34.0,12.68421052631579,3.0,2.6666666666666665,13385.346048,143.7207100391388,,,,0.79,0.6264205664989918,0.49487224753420356,32,81031068,81031068,"[3, 5, 5, 4, 5, 6, 8, 11, 15, 18, 23, 30, 34, 27, 21, 12, 8, 4, 2]","[3, 3, 2]","[5, 7, 7, 6, 7, 8, 10, 13, 17, 20, 25, 32, 36, 29, 23, 14, 8, 4, 2]",4,2026,0,4,badsplit,BadSplit,diagnostic_control,diagnostic_control,143.7130365371704,0.007673501968383789,143.7130365371704,143.7207100391388,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 5.96 GiB. GPU 0 has a total capacity of 15.47 GiB of which 3.53 GiB is free. Including non-PyTorch memory, this process has 11.32 GiB memory in use. Of the allocated memory 5.05 GiB is allocated by PyTorch, and 5.89 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
4,HM8,reverse_blocks,448.0,46.0,58.29533159388881,7.0,4.842105263157895,3.0,2.6666666666666665,2756.045824,179.52824878692627,0.55,-283296658.2841134,0.7433799791145173,0.79,0.8258279730161616,0.6524040986827677,61,31879834,31879834,"[4, 7, 6, 4, 5, 4, 5, 4, 5, 4, 6, 6, 7, 5, 6, 5, 4, 3, 2]","[3, 3, 2]","[6, 9, 8, 6, 7, 6, 7, 6, 7, 6, 8, 8, 9, 7, 8, 7, 6, 5, 2]",4,2026,0,4,reverse_blocks,ReverseBlocks,diagnostic_control,diagnostic_control,179.5218162536621,0.006432533264160156,179.5218162536621,179.52824878692627,ok,False,,
4,HM8,flip_within_block,448.0,46.0,58.29533159388881,19.0,10.68421052631579,3.0,2.6666666666666665,10617.923072,272.8406038284302,,,,0.25,0.6351479677745734,0.15878699194364335,61,125114270,125114270,"[5, 6, 9, 7, 11, 9, 14, 10, 15, 12, 19, 11, 15, 11, 18, 9, 11, 5, 6]","[3, 3, 2]","[7, 8, 11, 9, 13, 11, 16, 12, 17, 14, 21, 13, 17, 13, 20, 11, 13, 7, 8]",4,2026,0,4,flip_within_block,FlipWithinBlock,diagnostic_control,diagnostic_control,272.83409452438354,0.006509304046630859,272.83409452438354,272.8406038284302,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 3.96 GiB is free. Process 1916578 has 297.45 MiB memory in use. Including non-PyTorch memory, this process has 10.44 GiB memory in use. Of the allocated memory 6.30 GiB is allocated by PyTorch, and 3.77 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
4,HM8,pam_greedy,336.0,30.0,53.6882932872699,17.0,9.894736842105264,3.0,2.6666666666666665,8172.012544,222.0980668067932,0.56,-331276795.29918045,0.8696889469048099,0.56,0.8696889469048099,0.4870258102666936,61,62260194,62260194,"[5, 7, 9, 8, 11, 9, 13, 10, 17, 11, 17, 10, 15, 11, 11, 7, 9, 6, 2]","[3, 3, 2]","[7, 9, 11, 10, 13, 11, 15, 12, 19, 13, 19, 12, 17, 13, 13, 9, 11, 8, 2]",4,2026,0,4,pam_greedy,GreedyPAM,surrogate_baseline,surrogate_baseline,222.09171080589294,0.006356000900268555,222.09171080589294,222.0980668067932,ok,False,,
4,HM8,pam_spectral,368.0,40.0,55.405453470954605,19.0,8.526315789473685,3.0,2.6666666666666665,10617.693184,182.37559485435486,,,,0.58,0.9466096435168835,0.5490335932397924,49,67762368,67762368,"[4, 5, 8, 7, 10, 13, 11, 9, 13, 19, 13, 8, 11, 7, 9, 4, 5, 3, 3]","[3, 3, 2]","[6, 7, 10, 9, 12, 15, 13, 11, 15, 21, 15, 10, 13, 9, 11, 6, 7, 5, 5]",4,2026,0,4,pam_spectral,SpectralPAM,surrogate_baseline,surrogate_baseline,182.36934804916382,0.006246805191040039,182.36934804916382,182.37559485435486,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 4.98 GiB is free. Process 1916578 has 297.45 MiB memory in use. Including non-PyTorch memory, this process has 9.48 GiB memory in use. Of the allocated memory 6.30 GiB is allocated by PyTorch, and 2.81 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
4,HM8,block_pam,336.0,30.0,53.6882932872699,7.0,4.368421052631579,3.0,2.6666666666666665,2008.927232,163.5738606452942,0.52,-273754722.4588263,0.6789211202559982,0.68,0.8710456507100017,0.5923110424828012,61,27164078,27164078,"[5, 7, 6, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 4, 3, 4, 3, 2]","[3, 3, 2]","[7, 9, 8, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 6, 5, 6, 5, 2]",4,2026,0,4,block_pam,BlockPAM,ablation,ablation,163.56751132011414,0.006349325180053711,163.56751132011414,163.5738606452942,ok,False,,
4,HM8,free_pam,336.0,30.0,53.6882932872699,13.0,7.631578947368421,3.0,2.6666666666666665,6958.688768,225.26127123832703,0.5700000000000001,-326462694.37203944,0.7307728905483565,0.75,0.8486215721052314,0.6364661790789236,61,53737572,53737572,"[5, 6, 8, 7, 9, 7, 10, 9, 12, 8, 13, 8, 10, 7, 10, 4, 5, 3, 4]","[3, 3, 2]","[7, 8, 10, 9, 11, 9, 12, 11, 14, 10, 15, 10, 12, 9, 12, 6, 7, 5, 6]",4,2026,0,4,free_pam,FreePAM,ablation,ablation,225.2548267841339,0.006444454193115234,225.2548267841339,225.26127123832703,ok,False,,
4,HM8,peakcut_pam,336.0,30.0,53.6882932872699,16.0,9.736842105263158,3.0,2.6666666666666665,4337.033216,204.17376041412354,0.5700000000000001,-360818031.9337653,0.868536727115051,0.5700000000000001,0.868536727115051,0.4950659344555791,61,41846386,41846386,"[4, 7, 9, 9, 13, 11, 15, 11, 16, 11, 16, 10, 13, 10, 9, 6, 8, 5, 2]","[3, 3, 2]","[6, 9, 11, 11, 15, 13, 17, 13, 18, 13, 18, 12, 15, 12, 11, 8, 10, 7, 2]",4,2026,0,4,peakcut_pam,PeakCutPAM,surrogate_baseline,surrogate_baseline,204.16733264923096,0.006427764892578125,204.16733264923096,204.17376041412354,ok,False,,
4,HM8,sensitivity_pam,336.0,30.0,53.6882932872699,7.0,5.631578947368421,3.0,2.6666666666666665,2756.150784,167.12894821166992,0.73,-273849164.5643378,0.889858397291291,0.73,0.889858397291291,0.6495966300226425,61,31111506,31111506,"[4, 7, 7, 5, 7, 5, 7, 5, 7, 6, 7, 5, 7, 6, 6, 4, 5, 3, 4]","[3, 3, 2]","[6, 9, 9, 7, 9, 7, 9, 7, 9, 8, 9, 7, 9, 8, 8, 6, 7, 5, 6]",4,2026,0,4,sensitivity_pam,SensitivityPAM,surrogate_baseline,surrogate_baseline,167.12237644195557,0.006571769714355469,167.12237644195557,167.12894821166992,ok,False,,
4,HM8,rankaware_proxy_pam,336.0,30.0,53.6882932872699,23.0,11.894736842105264,3.0,2.6666666666666665,6046.739456,209.71588611602783,0.56,-378949060.1725292,0.9235972247208689,0.56,0.9235972247208689,0.5172144458436866,61,52740598,52740598,"[4, 6, 10, 10, 14, 12, 17, 14, 23, 15, 21, 12, 17, 12, 12, 8, 10, 7, 2]","[3, 3, 2]","[6, 8, 12, 12, 16, 14, 19, 16, 25, 17, 23, 14, 19, 14, 14, 10, 12, 9, 2]",4,2026,0,4,rankaware_proxy_pam,RankAwareProxyPAM,main_method,main_method,209.70920419692993,0.006681919097900391,209.70920419692993,209.71588611602783,ok,False,,
4,HM8,hybrid_pam,336.0,30.0,53.6882932872699,7.0,5.105263157894737,3.0,2.6666666666666665,4239.693312,157.86065936088562,0.72,-255985125.12902302,0.707068726675783,0.64,0.8017697713200909,0.5131326536448582,61,29048454,29048454,"[4, 7, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 5, 4, 5, 4, 2]","[3, 3, 2]","[6, 9, 8, 7, 8, 7, 8, 7, 8, 7, 8, 7, 8, 7, 7, 6, 7, 6, 2]",4,2026,0,4,hybrid_pam,HybridPAM,main_method,main_method,157.85456562042236,0.006093740463256836,157.85456562042236,157.86065936088562,ok,False,,
5,HM8,local,448.0,46.0,58.29533159388881,7.0,4.421052631578948,3.0,2.6666666666666665,4239.599616,168.7753345966339,0.48,-273322699.2303631,0.718906860588172,0.86,0.7568248047902442,0.65086933211961,61,36191698,36191698,"[4, 7, 6, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 4, 3, 2]","[3, 3, 2]","[6, 9, 8, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 6, 5, 2]",5,2026,0,5,local,Local,primary_baseline,primary_baseline,168.769056558609,0.006278038024902344,168.769056558609,168.7753345966339,ok,False,,
5,HM8,random,910.0,92.0,69.29141377889368,17.0,8.578947368421053,3.0,2.6666666666666665,10616.557056,126.7035984992981,,,,0.84,0.6092646056408175,0.5117822687382867,29,74143078,74143078,"[3, 4, 4, 4, 5, 6, 7, 8, 10, 13, 13, 12, 15, 17, 14, 13, 8, 4, 3]","[3, 3, 2]","[5, 6, 6, 6, 7, 8, 9, 10, 12, 15, 15, 14, 17, 19, 16, 15, 10, 6, 5]",5,2026,0,5,random,Random,diagnostic_control,diagnostic_control,126.69736051559448,0.006237983703613281,126.69736051559448,126.7035984992981,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 4.39 GiB is free. Including non-PyTorch memory, this process has 10.43 GiB memory in use. Of the allocated memory 6.30 GiB is allocated by PyTorch, and 3.77 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
5,HM8,random,864.0,92.0,68.47874348456477,13.0,6.684210526315789,3.0,2.6666666666666665,10617.958912,119.90079927444458,,,,0.6900000000000001,0.5045957086845271,0.3481710389923237,31,62550018,62550018,"[3, 4, 4, 4, 5, 6, 7, 8, 9, 11, 11, 13, 12, 9, 6, 5, 4, 3, 3]","[3, 3, 2]","[5, 6, 6, 6, 7, 8, 9, 10, 11, 13, 13, 15, 14, 11, 8, 7, 6, 5, 5]",5,2026,1,5,random,Random,diagnostic_control,diagnostic_control,119.8945689201355,0.006230354309082031,119.8945689201355,119.90079927444458,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 5.41 GiB is free. Including non-PyTorch memory, this process has 9.42 GiB memory in use. Of the allocated memory 6.29 GiB is allocated by PyTorch, and 2.75 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
5,HM8,random,758.0,84.0,66.60784146718888,27.0,10.578947368421053,3.0,2.6666666666666665,10618.250752,189.1320013999939,,,,0.84,0.48904887883780573,0.4108010582237568,43,86476180,86476180,"[4, 6, 5, 5, 7, 10, 13, 11, 9, 11, 14, 18, 21, 27, 18, 9, 7, 4, 2]","[3, 3, 2]","[6, 8, 7, 7, 9, 12, 15, 13, 11, 13, 16, 20, 23, 29, 20, 11, 9, 4, 2]",5,2026,2,5,random,Random,diagnostic_control,diagnostic_control,189.12572956085205,0.006271839141845703,189.12572956085205,189.1320013999939,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 4.35 GiB is free. Including non-PyTorch memory, this process has 10.48 GiB memory in use. Of the allocated memory 6.30 GiB is allocated by PyTorch, and 3.81 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
5,HM8,badsplit,988.0,112.0,70.48484673610633,16.0,7.7368421052631575,3.0,2.6666666666666665,10620.14208,112.71060609817505,,,,0.0,0.0,0.0,29,55873346,55873346,"[3, 3, 3, 3, 4, 5, 6, 8, 10, 11, 12, 14, 16, 15, 13, 9, 6, 4, 2]","[3, 3, 2]","[5, 5, 5, 5, 6, 7, 8, 10, 12, 13, 14, 16, 18, 17, 15, 11, 8, 4, 2]",5,2026,0,5,badsplit,BadSplit,diagnostic_control,diagnostic_control,112.7043924331665,0.006213665008544922,112.7043924331665,112.71060609817505,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 5.41 GiB is free. Including non-PyTorch memory, this process has 9.41 GiB memory in use. Of the allocated memory 6.30 GiB is allocated by PyTorch, and 2.74 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
5,HM8,reverse_blocks,448.0,46.0,58.29533159388881,7.0,4.7894736842105265,3.0,2.6666666666666665,2756.14976,159.58061861991882,0.37,-279938777.6490491,0.9031640808749878,0.62,0.8326728066132818,0.5162571401002347,61,30001970,30001970,"[5, 7, 6, 4, 5, 4, 5, 4, 5, 4, 5, 5, 7, 5, 6, 5, 4, 3, 2]","[3, 3, 2]","[7, 9, 8, 6, 7, 6, 7, 6, 7, 6, 7, 7, 9, 7, 8, 7, 6, 5, 2]",5,2026,0,5,reverse_blocks,ReverseBlocks,diagnostic_control,diagnostic_control,159.57426762580872,0.006350994110107422,159.57426762580872,159.58061861991882,ok,False,,
5,HM8,flip_within_block,448.0,46.0,58.29533159388881,24.0,13.736842105263158,3.0,2.6666666666666665,10618.873856,252.2080056667328,,,,0.47000000000000003,0.5891048214995854,0.2768792661048052,61,109901634,109901634,"[4, 7, 10, 9, 12, 12, 21, 15, 20, 17, 24, 14, 20, 15, 24, 11, 13, 6, 7]","[3, 3, 2]","[6, 9, 12, 11, 14, 14, 23, 17, 22, 19, 26, 16, 22, 17, 26, 13, 15, 8, 9]",5,2026,0,5,flip_within_block,FlipWithinBlock,diagnostic_control,diagnostic_control,252.201735496521,0.006270170211791992,252.201735496521,252.2080056667328,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 4.45 GiB is free. Including non-PyTorch memory, this process has 10.37 GiB memory in use. Of the allocated memory 6.30 GiB is allocated by PyTorch, and 3.70 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
5,HM8,pam_greedy,336.0,30.0,53.6882932872699,14.0,8.157894736842104,3.0,2.6666666666666665,4336.854016,194.449693441391,0.36,-335537723.02162707,0.8772759481563304,0.9,0.609925539966247,0.5489329859696223,61,40798386,40798386,"[5, 7, 7, 7, 10, 8, 12, 8, 14, 9, 13, 8, 10, 8, 8, 6, 8, 5, 2]","[3, 3, 2]","[7, 9, 9, 9, 12, 10, 14, 10, 16, 11, 15, 10, 12, 10, 10, 8, 10, 7, 2]",5,2026,0,5,pam_greedy,GreedyPAM,surrogate_baseline,surrogate_baseline,194.44295644760132,0.0067369937896728516,194.44295644760132,194.449693441391,ok,False,,
5,HM8,pam_spectral,368.0,40.0,55.405453470954605,26.0,10.947368421052632,3.0,2.6666666666666665,10619.15136,250.07021069526672,,,,0.79,0.7111388859101464,0.5617997198690157,59,124346986,124346986,"[5, 7, 9, 8, 11, 16, 14, 12, 18, 26, 17, 11, 14, 9, 13, 5, 6, 3, 4]","[3, 3, 2]","[7, 9, 11, 10, 13, 18, 16, 14, 20, 28, 19, 13, 16, 11, 15, 7, 8, 5, 6]",5,2026,0,5,pam_spectral,SpectralPAM,surrogate_baseline,surrogate_baseline,250.06407713890076,0.006133556365966797,250.06407713890076,250.07021069526672,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 4.39 GiB is free. Including non-PyTorch memory, this process has 10.43 GiB memory in use. Of the allocated memory 6.30 GiB is allocated by PyTorch, and 3.76 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
5,HM8,block_pam,336.0,30.0,53.6882932872699,7.0,4.473684210526316,3.0,2.6666666666666665,2212.976128,153.1573944091797,0.65,-253319650.8301659,0.7302210025924637,0.76,0.8369289716332329,0.636066018441257,61,25792374,25792374,"[4, 7, 6, 4, 5, 4, 5, 4, 5, 4, 5, 5, 6, 5, 4, 3, 4, 3, 2]","[3, 3, 2]","[6, 9, 8, 6, 7, 6, 7, 6, 7, 6, 7, 7, 8, 7, 6, 5, 6, 5, 2]",5,2026,0,5,block_pam,BlockPAM,ablation,ablation,153.15120935440063,0.006185054779052734,153.15120935440063,153.1573944091797,ok,False,,
5,HM8,free_pam,336.0,30.0,53.6882932872699,12.0,7.7894736842105265,3.0,2.6666666666666665,6758.90688,219.40583515167236,0.47000000000000003,-333524175.9677041,0.7146602906310842,0.52,0.7396814204113443,0.38463433861389906,61,55523378,55523378,"[5, 7, 9, 7, 9, 7, 10, 8, 12, 8, 12, 8, 11, 7, 10, 5, 6, 3, 4]","[3, 3, 2]","[7, 9, 11, 9, 11, 9, 12, 10, 14, 10, 14, 10, 13, 9, 12, 7, 8, 5, 6]",5,2026,0,5,free_pam,FreePAM,ablation,ablation,219.39952421188354,0.006310939788818359,219.39952421188354,219.40583515167236,ok,False,,
5,HM8,peakcut_pam,336.0,30.0,53.6882932872699,21.0,11.526315789473685,3.0,2.6666666666666665,6045.523456,205.66577982902527,0.44,-430161471.8634414,0.7670517552645617,1.0,0.5830942974264999,0.5830942974264999,61,47510514,47510514,"[4, 7, 10, 9, 13, 11, 17, 14, 21, 14, 21, 12, 16, 12, 11, 8, 10, 7, 2]","[3, 3, 2]","[6, 9, 12, 11, 15, 13, 19, 16, 23, 16, 23, 14, 18, 14, 13, 10, 12, 9, 2]",5,2026,0,5,peakcut_pam,PeakCutPAM,surrogate_baseline,surrogate_baseline,205.6594762802124,0.006303548812866211,205.6594762802124,205.66577982902527,ok,False,,
5,HM8,sensitivity_pam,336.0,30.0,53.6882932872699,8.0,5.421052631578948,3.0,2.6666666666666665,2437.476352,149.37856602668762,0.81,-255538553.05177793,0.6710706903693748,0.8300000000000001,0.6731898827739667,0.5587476027023924,61,22984108,22984108,"[4, 7, 6, 5, 6, 5, 7, 6, 8, 6, 7, 5, 6, 5, 5, 4, 5, 3, 3]","[3, 3, 2]","[6, 9, 8, 7, 8, 7, 9, 8, 10, 8, 9, 7, 8, 7, 7, 6, 7, 5, 5]",5,2026,0,5,sensitivity_pam,SensitivityPAM,surrogate_baseline,surrogate_baseline,149.37217903137207,0.006386995315551758,149.37217903137207,149.37856602668762,ok,False,,
5,HM8,rankaware_proxy_pam,336.0,30.0,53.6882932872699,22.0,11.578947368421053,3.0,2.6666666666666665,5145.796608,198.3967366218567,0.51,-361507931.52031195,0.9020377652509755,0.51,0.9020377652509755,0.46003926027799746,61,41494786,41494786,"[4, 6, 10, 11, 15, 13, 18, 15, 22, 14, 20, 12, 15, 11, 10, 7, 9, 6, 2]","[3, 3, 2]","[6, 8, 12, 13, 17, 15, 20, 17, 24, 16, 22, 14, 17, 13, 12, 9, 11, 8, 2]",5,2026,0,5,rankaware_proxy_pam,RankAwareProxyPAM,main_method,main_method,198.38978743553162,0.006949186325073242,198.38978743553162,198.3967366218567,ok,False,,
5,HM8,hybrid_pam,336.0,30.0,53.6882932872699,7.0,4.315789473684211,3.0,2.6666666666666665,2756.228608,156.0600380897522,0.84,-249994793.261725,0.7999024921672184,0.84,0.7999024921672184,0.6719180934204635,61,26679014,26679014,"[4, 7, 6, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 4, 3, 4, 3, 2]","[3, 3, 2]","[6, 9, 8, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 6, 5, 6, 5, 2]",5,2026,0,5,hybrid_pam,HybridPAM,main_method,main_method,156.05346775054932,0.006570339202880859,156.05346775054932,156.0600380897522,ok,False,,
6,HM8,local,448.0,46.0,58.29533159388881,7.0,4.894736842105263,3.0,2.6666666666666665,2757.072896,161.30444383621216,0.52,-238339538.55115014,0.7766852901898258,0.68,0.9089695379426683,0.6180992858010145,61,28050718,28050718,"[4, 7, 6, 4, 5, 4, 5, 4, 5, 4, 6, 5, 6, 5, 7, 5, 5, 4, 2]","[3, 3, 2]","[6, 9, 8, 6, 7, 6, 7, 6, 7, 6, 8, 7, 8, 7, 9, 7, 7, 6, 2]",6,2026,0,6,local,Local,primary_baseline,primary_baseline,161.29820585250854,0.006237983703613281,161.29820585250854,161.30444383621216,ok,False,,
6,HM8,random,910.0,92.0,69.29141377889368,11.0,6.2631578947368425,3.0,2.6666666666666665,10618.504192,99.18368244171143,,,,0.92,0.6639879297550302,0.6108688953746277,27,55875930,55875930,"[3, 3, 3, 3, 4, 5, 6, 7, 8, 9, 8, 7, 9, 11, 10, 9, 7, 4, 3]","[3, 3, 2]","[5, 5, 5, 5, 6, 7, 8, 9, 10, 11, 10, 9, 11, 13, 12, 11, 9, 6, 5]",6,2026,0,6,random,Random,diagnostic_control,diagnostic_control,99.17684674263,0.0068356990814208984,99.17684674263,99.18368244171143,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 4.47 GiB is free. Including non-PyTorch memory, this process has 10.36 GiB memory in use. Of the allocated memory 6.29 GiB is allocated by PyTorch, and 3.69 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
6,HM8,random,864.0,92.0,68.47874348456477,13.0,6.631578947368421,3.0,2.6666666666666665,10617.9584,99.61356949806213,,,,0.58,0.7062958963561119,0.40965161988654486,29,50109766,50109766,"[3, 4, 4, 4, 5, 6, 7, 8, 9, 11, 11, 13, 12, 9, 6, 5, 4, 3, 2]","[3, 3, 2]","[5, 6, 6, 6, 7, 8, 9, 10, 11, 13, 13, 15, 14, 11, 8, 7, 6, 5, 4]",6,2026,1,6,random,Random,diagnostic_control,diagnostic_control,99.60754251480103,0.0060269832611083984,99.60754251480103,99.61356949806213,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 5.40 GiB is free. Including non-PyTorch memory, this process has 9.42 GiB memory in use. Of the allocated memory 6.29 GiB is allocated by PyTorch, and 2.75 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
6,HM8,random,758.0,84.0,66.60784146718888,20.0,8.157894736842104,3.0,2.6666666666666665,10617.867776,158.05825304985046,,,,0.78,0.6188126713943378,0.4826738836875835,41,78899310,78899310,"[4, 5, 5, 4, 5, 6, 8, 8, 7, 9, 11, 13, 15, 20, 15, 8, 6, 4, 2]","[3, 3, 2]","[6, 7, 7, 6, 7, 8, 10, 10, 9, 11, 13, 15, 17, 22, 17, 10, 8, 4, 2]",6,2026,2,6,random,Random,diagnostic_control,diagnostic_control,158.05217361450195,0.006079435348510742,158.05217361450195,158.05825304985046,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 4.42 GiB is free. Including non-PyTorch memory, this process has 10.40 GiB memory in use. Of the allocated memory 6.30 GiB is allocated by PyTorch, and 3.73 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
